token_id	decoded	category	popcount	fire_anywhere	fire_mapped_caphit	fire_unmapped_caphit	fire_noncaphit
129102	"	image"	8_never_fires	43	0	0	0	0
96336	_like	6_below_min_count	43	684	473	16	195
96338	"  	"	3_substrate	88	336	43	0	293
30803	 IM	7_PMI_below_delta_for_every_lang	43	184910	127088	1343	56479
129108	EPS	7_PMI_below_delta_for_every_lang	43	21115	16495	147	4473
129109	.previous	6_below_min_count	43	66	51	0	15
63577	/www	7_PMI_below_delta_for_every_lang	39	20703	16262	213	4228
96347	_zero	6_below_min_count	43	217	182	1	34
30814	""	2_T5_unknown	0	67799	26942	4305	36552
30815	:text	6_below_min_count	40	1532	1007	97	428
63586	-/	3_substrate	88	79066	58696	921	19449
30822	 Hero	7_PMI_below_delta_for_every_lang	43	133670	99717	476	33477
30837	(ch	7_PMI_below_delta_for_every_lang	43	6906	4217	83	2606
63605	.Ad	7_PMI_below_delta_for_every_lang	43	30275	22770	46	7459
96373	_CHAR	6_below_min_count	43	280	266	1	13
96374	-onddo	6_below_min_count	43	45	45	0	0
96385	 Astaputz	6_below_min_count	43	7	6	0	1
129154	DOT	7_PMI_below_delta_for_every_lang	43	19261	13893	376	4992
30853	(json	6_below_min_count	43	133	129	0	4
96391	(fn	6_below_min_count	43	144	134	0	10
96393	 聲優	6_below_min_count	1	25	21	0	4
30861	_up	7_PMI_below_delta_for_every_lang	43	6355	3274	68	3013
96397	"[],
"	3_substrate	88	16	16	0	0
63634	 Valentine	7_PMI_below_delta_for_every_lang	43	85627	54048	154	31425
30868	 FL	7_PMI_below_delta_for_every_lang	43	184664	118118	9354	57192
96404	Exam	7_PMI_below_delta_for_every_lang	40	18774	13253	87	5434
129173	_subject	6_below_min_count	43	159	96	3	60
30871	""	2_T5_unknown	0	951968	931129	17	20822
129175	 JAX	7_PMI_below_delta_for_every_lang	40	5320	4452	173	695
30873	 Julia	7_PMI_below_delta_for_every_lang	43	171839	132230	1743	37866
30875	/(	3_substrate	88	25468	17413	2412	5643
30879	bank	7_PMI_below_delta_for_every_lang	43	812612	546397	98754	167461
30881	(target	6_below_min_count	43	362	320	11	31
129186	ICEF	7_PMI_below_delta_for_every_lang	43	106834	81842	297	24695
63651	/gems	6_below_min_count	43	158	143	1	14
129193	 ⚭	3_substrate	88	183	138	0	45
30890	 JS	7_PMI_below_delta_for_every_lang	43	49606	37457	526	11623
63659	.Scanner	6_below_min_count	43	83	69	0	14
30893	Fi	7_PMI_below_delta_for_every_lang	43	519145	332555	3161	183429
30897	""	2_T5_unknown	0	176293	171819	1956	2518
63666	                                                               	3_substrate	88	71	10	0	61
129205	"']"")."	3_substrate	88	12	7	0	5
96441	 Nokia	7_PMI_below_delta_for_every_lang	43	126238	97445	234	28559
63679	}y	6_below_min_count	42	271	194	15	62
96448	 SVG	7_PMI_below_delta_for_every_lang	43	19286	14678	89	4519
63681	Produ	7_PMI_below_delta_for_every_lang	43	337885	203486	68	134331
129218	hexyl	7_PMI_below_delta_for_every_lang	40	7178	6603	1	574
63683	.strip	6_below_min_count	43	327	287	9	31
30916	""	2_T5_unknown	0	773517	443004	7395	323118
63685	"}$.

"	3_substrate	88	0	0	0	0
63687	"	           "	3_substrate	88	21	2	0	19
30920	.this	7_PMI_below_delta_for_every_lang	43	2435	1507	30	898
96458	" 			"	3_substrate	88	314	29	0	285
63691	" """";

"	3_substrate	88	1	1	0	0
30924	 '%	3_substrate	88	1463	1110	97	256
30925	{P	7_PMI_below_delta_for_every_lang	43	1196	1060	10	126
63692	DUCTION	7_PMI_below_delta_for_every_lang	43	6827	3948	650	2229
30927	 テ	7_PMI_below_delta_for_every_lang	1	463462	21192	349259	93011
63695	.maps	6_below_min_count	43	657	531	21	105
96460	{J	6_below_min_count	43	490	218	52	220
96462	 motoc	7_PMI_below_delta_for_every_lang	43	147268	134205	187	12876
96467	 Erika	7_PMI_below_delta_for_every_lang	43	43049	34239	168	8642
129228	_PRI	6_below_min_count	43	296	269	0	27
63703	(models	6_below_min_count	43	102	97	0	5
30936	photo	7_PMI_below_delta_for_every_lang	43	65985	38715	1988	25282
30937	Rob	7_PMI_below_delta_for_every_lang	43	123891	90005	1995	31891
63705	.destroy	6_below_min_count	42	64	61	0	3
96471	 Advert	7_PMI_below_delta_for_every_lang	43	88128	60666	776	26686
30940	(val	7_PMI_below_delta_for_every_lang	43	1198	994	28	176
96472	_ASS	6_below_min_count	43	276	165	0	111
129248	Valve	7_PMI_below_delta_for_every_lang	43	7927	4763	41	3123
30946	 Horn	7_PMI_below_delta_for_every_lang	43	240381	169082	2332	68967
63714	_CT	6_below_min_count	43	449	358	2	89
96482	Laura	7_PMI_below_delta_for_every_lang	43	56151	42593	184	13374
96488	 RUN	7_PMI_below_delta_for_every_lang	43	17873	11540	479	5854
30957	"=""{"	3_substrate	88	375	256	2	117
129261	 Aria	7_PMI_below_delta_for_every_lang	43	28097	14398	99	13600
129262	_help	7_PMI_below_delta_for_every_lang	43	706	634	1	71
129266	weiler	7_PMI_below_delta_for_every_lang	39	96116	36554	42449	17113
129270	'type	6_below_min_count	42	61	28	1	32
30967	Prem	7_PMI_below_delta_for_every_lang	43	273695	180372	6103	87220
30969	~O	6_below_min_count	43	690	442	15	233
30970	 Shang	7_PMI_below_delta_for_every_lang	43	67925	49455	410	18060
96506	"	ft"	8_never_fires	43	0	0	0	0
129276	_writer	6_below_min_count	39	242	70	0	172
63742	 Dul	7_PMI_below_delta_for_every_lang	43	153598	77288	49	76261
30975	TD	7_PMI_below_delta_for_every_lang	43	246751	117144	10524	119083
129278	(Resource	6_below_min_count	43	86	78	0	8
96516	,I	7_PMI_below_delta_for_every_lang	43	28869	14835	309	13725
96518	 ICD	7_PMI_below_delta_for_every_lang	43	47103	41160	435	5508
129286	";
//
//"	3_substrate	88	1	1	0	0
129287	/Order	6_below_min_count	43	211	164	0	47
129291	.USER	6_below_min_count	43	69	53	12	4
96527	VT	7_PMI_below_delta_for_every_lang	43	46863	36350	710	9803
30993	.input	6_below_min_count	43	347	307	15	25
129297	]init	6_below_min_count	43	24	24	0	0
129298	 ──	3_substrate	88	2066	1065	10	991
96534	stackrel	6_below_min_count	43	12	12	0	0
30999	.items	6_below_min_count	43	206	200	0	6
63769	_pool	6_below_min_count	43	391	365	0	26
31003	 vitamin	7_PMI_below_delta_for_every_lang	43	862841	793665	5641	63535
63772	"		  "	3_substrate	88	24	3	0	21
96539	(un	7_PMI_below_delta_for_every_lang	43	5516	4378	9	1129
31007	:%	3_substrate	88	6406	5054	108	1244
31008	 [(	3_substrate	88	12415	8279	1238	2898
129313	asename	6_below_min_count	43	50	38	0	12
31010	爾	7_PMI_below_delta_for_every_lang	1	139828	41220	399	98209
96547	_EQUAL	6_below_min_count	40	674	499	2	173
63784	レン	7_PMI_below_delta_for_every_lang	1	1352537	128152	1187007	37378
96552	”;	3_substrate	88	114200	94875	114	19211
31019	灣	7_PMI_below_delta_for_every_lang	1	69686	3133	15	66538
31020	")*

"	3_substrate	88	196	108	0	88
63787	opolit	7_PMI_below_delta_for_every_lang	43	143901	117131	117	26653
96557	 Rolls	7_PMI_below_delta_for_every_lang	43	47387	38923	75	8389
129323	 ★	3_substrate	88	112068	36555	14087	61426
129326	 Vivo	7_PMI_below_delta_for_every_lang	43	57418	35642	44	21732
96565	transparent	7_PMI_below_delta_for_every_lang	43	7010	4793	889	1328
31030	"	static"	9_fires_only_in_noncaphit	43	2	0	0	2
63800	[self	6_below_min_count	43	78	74	0	4
96568	 SUB	7_PMI_below_delta_for_every_lang	43	73261	38329	19462	15470
129336	(dto	9_fires_only_in_noncaphit	43	1	0	0	1
129339	_simple	6_below_min_count	43	301	265	0	36
129344	 DLC	7_PMI_below_delta_for_every_lang	43	29829	23715	115	5999
129349	.Regular	6_below_min_count	43	378	284	0	94
63814	logout	6_below_min_count	43	376	227	61	88
129351	 Outdoor	7_PMI_below_delta_for_every_lang	43	50777	24201	12142	14434
129352	.Scene	6_below_min_count	43	131	112	1	18
63821	 UA	7_PMI_below_delta_for_every_lang	43	167745	70653	411	96681
63823	「（	3_substrate	88	8543	8047	47	449
63824	 __('	3_substrate	88	12	10	0	2
129362	.manage	6_below_min_count	43	130	84	0	46
63829	""	2_T5_unknown	0	17035	16752	70	213
31064	 transistor	7_PMI_below_delta_for_every_lang	43	31671	19404	8263	4004
31065	 sediment	7_PMI_below_delta_for_every_lang	43	95243	81683	179	13381
63832	""	2_T5_unknown	0	1050981	1050763	0	218
96600	_states	6_below_min_count	43	131	120	0	11
63839	""")["	3_substrate	88	954	708	3	243
96614	_begin	6_below_min_count	43	181	140	7	34
31079	oglob	7_PMI_below_delta_for_every_lang	43	134246	126801	30	7415
31084	 MRI	7_PMI_below_delta_for_every_lang	43	126995	116752	606	9637
129388	 CDS	7_PMI_below_delta_for_every_lang	43	11920	9663	425	1832
31086	"；
"	3_substrate	88	155144	139486	159	15499
31091	                                                       	3_substrate	88	97	9	0	88
31094	bad	7_PMI_below_delta_for_every_lang	43	745763	338340	105667	301756
63863	/default	7_PMI_below_delta_for_every_lang	43	21570	12279	260	9031
31096	.keys	6_below_min_count	42	294	258	4	32
96633	GH	7_PMI_below_delta_for_every_lang	43	129887	83550	7971	38366
129403	Cls	6_below_min_count	43	552	220	2	330
31101	""	2_T5_unknown	0	5424985	5424221	0	764
31107	""	2_T5_unknown	0	14601	2111	12307	183
63877	 Bernardo	7_PMI_below_delta_for_every_lang	43	64534	51179	4	13351
31117	Bre	7_PMI_below_delta_for_every_lang	43	223425	137824	4110	81491
31120	"_.

"	3_substrate	88	11	4	0	7
96658	Subscriber	6_below_min_count	43	786	583	30	173
63892	""	2_T5_unknown	0	4551	505	35	4011
31129	 GO	7_PMI_below_delta_for_every_lang	43	268228	181718	5214	81296
31130	YP	7_PMI_below_delta_for_every_lang	42	104417	73119	1833	29465
63899	lights	7_PMI_below_delta_for_every_lang	43	65690	52904	523	12263
31132	 <%=	3_substrate	88	145	135	3	7
96665	.Output	6_below_min_count	43	273	139	0	134
96670	-bin	7_PMI_below_delta_for_every_lang	43	27342	12317	1173	13852
129435	_submit	6_below_min_count	43	192	168	1	23
31140	_offset	6_below_min_count	43	1125	406	58	661
129444	印书馆	6_below_min_count	1	81	61	0	20
129445	(conf	6_below_min_count	43	312	200	0	112
129447	ansible	6_below_min_count	43	351	323	0	28
31148	——“	3_substrate	88	9411	9211	101	99
129454	_TRACE	6_below_min_count	43	63	53	0	10
63919	 LIKE	7_PMI_below_delta_for_every_lang	43	32068	23813	143	8112
129456	 CDCl	6_below_min_count	43	151	90	60	1
96695	multipart	6_below_min_count	43	313	249	33	31
31160	 Gol	7_PMI_below_delta_for_every_lang	43	556122	242659	234	313229
31162	 PI	7_PMI_below_delta_for_every_lang	43	158268	103941	1349	52978
129469	 FIXME	6_below_min_count	40	80	77	0	3
63940	 Kron	7_PMI_below_delta_for_every_lang	43	166104	129967	208	35929
31173	Edge	7_PMI_below_delta_for_every_lang	43	23336	18205	222	4909
96708	”。《	3_substrate	88	1526	1492	0	34
96711	vidia	7_PMI_below_delta_for_every_lang	43	65037	49567	794	14676
63946	""	2_T5_unknown	0	275616	208713	0	66903
31179	 olig	7_PMI_below_delta_for_every_lang	43	116203	103505	33	12665
31180	_th	7_PMI_below_delta_for_every_lang	43	7959	5581	49	2329
96716	" ）

"	3_substrate	88	104	48	0	56
31182	""	2_T5_unknown	0	842650	586156	27270	229224
129482	 }),	3_substrate	88	48	40	0	8
129483	 Hemingway	7_PMI_below_delta_for_every_lang	39	36853	31261	8	5584
129484	_clicked	6_below_min_count	43	33	22	0	11
129485	_car	7_PMI_below_delta_for_every_lang	43	1233	1005	16	212
129488	.wordpress	7_PMI_below_delta_for_every_lang	39	57282	40107	520	16655
63958	""	2_T5_unknown	0	846944	536079	64190	246675
31191	 SELECT	7_PMI_below_delta_for_every_lang	43	20457	17390	641	2426
96726	'<	3_substrate	88	1528	607	420	501
129498	 ‎	3_substrate	88	4812	847	0	3965
96732	 Dental	7_PMI_below_delta_for_every_lang	43	34692	26537	450	7705
129502	 flirt	7_PMI_below_delta_for_every_lang	43	418943	61743	339852	17348
31200	_CH	7_PMI_below_delta_for_every_lang	43	1413	1012	36	365
63971	 ↘	3_substrate	88	683	276	23	384
96741	_tests	6_below_min_count	43	180	164	0	16
31207	ainment	7_PMI_below_delta_for_every_lang	43	29037	21373	628	7036
129511	_strings	6_below_min_count	43	109	89	0	20
31216	 ISO	7_PMI_below_delta_for_every_lang	43	472436	294059	9116	169261
63987	witter	7_PMI_below_delta_for_every_lang	39	24295	11999	843	11453
129525	.'/	3_substrate	88	263	143	110	10
96760	 ~/.	3_substrate	88	4104	3257	0	847
96766	numpy	6_below_min_count	42	376	370	0	6
31231	""	2_T5_unknown	0	1800	51	872	877
64006	"～」

"	3_substrate	88	2	1	0	1
31240	**，	3_substrate	88	857	721	0	136
64011	 Punj	7_PMI_below_delta_for_every_lang	43	65927	30688	101	35138
64012	.fragment	6_below_min_count	43	122	120	0	2
96780	(${	3_substrate	88	74	67	0	7
64018	.exception	6_below_min_count	40	51	45	3	3
129557	>).	3_substrate	88	1056	828	79	149
64022	""	2_T5_unknown	0	2086937	2082408	0	4529
96790	MF	7_PMI_below_delta_for_every_lang	43	57545	37871	4654	15020
64027	""	2_T5_unknown	0	433237	385788	0	47449
64030	 SEC	7_PMI_below_delta_for_every_lang	43	98465	80458	7986	10021
96801	Mini	7_PMI_below_delta_for_every_lang	43	78214	49025	1071	28118
31268	""	2_T5_unknown	0	82938	82909	0	29
64036	""	2_T5_unknown	0	84103	83298	239	566
31270	 goto	7_PMI_below_delta_for_every_lang	43	7282	2142	71	5069
64040	 Elev	7_PMI_below_delta_for_every_lang	43	61700	29420	164	32116
31276	_msg	7_PMI_below_delta_for_every_lang	43	531	476	12	43
96813	 OECD	7_PMI_below_delta_for_every_lang	43	58888	48897	1115	8876
64047	;`	3_substrate	88	729	57	39	633
64048	_BUFFER	6_below_min_count	43	280	246	2	32
96815	”).	3_substrate	88	87679	76007	25	11647
96818	logic	7_PMI_below_delta_for_every_lang	43	9638	4029	217	5392
129583	Arena	7_PMI_below_delta_for_every_lang	43	15345	11800	7	3538
31284	 SL	7_PMI_below_delta_for_every_lang	43	261025	212753	3038	45234
96822	()`.	3_substrate	88	7	7	0	0
96826	_duration	6_below_min_count	43	196	187	4	5
96828	 Joker	7_PMI_below_delta_for_every_lang	43	92518	72555	69	19894
31293	Direct	7_PMI_below_delta_for_every_lang	43	60574	44971	300	15303
129601	FORE	7_PMI_below_delta_for_every_lang	43	28076	11036	12022	5018
96836	 GBR	7_PMI_below_delta_for_every_lang	43	3311	2400	47	864
31309	(props	6_below_min_count	43	99	97	0	2
96847	ATER	7_PMI_below_delta_for_every_lang	43	77011	47321	13267	16423
96848	 %(	3_substrate	88	769	465	96	208
129616	"='"".$"	3_substrate	88	9	4	0	5
64082	].[	3_substrate	88	3234	2207	124	903
64083	REAM	7_PMI_below_delta_for_every_lang	43	37110	20636	8624	7850
64084	endorf	7_PMI_below_delta_for_every_lang	43	280176	44124	212265	23787
96852	/ubuntu	7_PMI_below_delta_for_every_lang	43	2749	1665	0	1084
96853	(nameof	6_below_min_count	43	16	16	0	0
96855	_USE	6_below_min_count	43	386	337	1	48
129618	 WD	7_PMI_below_delta_for_every_lang	39	27883	20967	298	6618
64089	/Web	7_PMI_below_delta_for_every_lang	39	4000	2474	40	1486
96867	""";

//"	3_substrate	88	1	0	0	1
64103	_show	7_PMI_below_delta_for_every_lang	39	1731	1185	53	493
64104	ispers	7_PMI_below_delta_for_every_lang	43	18611	13553	582	4476
129640	(valid	6_below_min_count	43	61	46	7	8
31338	 inev	6_below_min_count	43	863	381	1	481
96874	 Bentley	7_PMI_below_delta_for_every_lang	42	52337	35410	145	16782
64112	":*

"	3_substrate	88	17	14	0	3
31345	(struct	6_below_min_count	43	397	361	3	33
31348	_values	6_below_min_count	43	314	283	1	30
64117	retch	7_PMI_below_delta_for_every_lang	43	34024	25484	133	8407
31353	(System	7_PMI_below_delta_for_every_lang	42	837	766	0	71
129657	Anton	7_PMI_below_delta_for_every_lang	43	43236	31163	91	11982
31355	fra	7_PMI_below_delta_for_every_lang	43	1436627	455788	828898	151941
96894	")'
"	3_substrate	88	1782	1402	19	361
31360	.prevent	6_below_min_count	43	303	228	9	66
64128	                                                 	3_substrate	88	102	11	0	91
129666	">());
"	3_substrate	88	8	8	0	0
96900	apps	7_PMI_below_delta_for_every_lang	43	48760	23574	6308	18878
96901	 delir	7_PMI_below_delta_for_every_lang	43	44634	41097	40	3497
31366	iddleware	6_below_min_count	39	213	143	10	60
64135	-next	7_PMI_below_delta_for_every_lang	40	2724	2232	5	487
96910	_confirm	7_PMI_below_delta_for_every_lang	43	1361	904	5	452
31378	}\\	3_substrate	88	338	320	0	18
96915	 Cout	7_PMI_below_delta_for_every_lang	43	70522	42881	209	27432
64148	 Piper	7_PMI_below_delta_for_every_lang	43	55424	37581	262	17581
64151	anmar	7_PMI_below_delta_for_every_lang	43	58971	37368	2512	19091
129688	（＝	3_substrate	88	7408	6946	195	267
64154	(password	6_below_min_count	39	160	124	4	32
64158	.dis	7_PMI_below_delta_for_every_lang	43	9040	3478	20	5542
31391	"「…………」

"	3_substrate	88	0	0	0	0
31392	 Lot	7_PMI_below_delta_for_every_lang	43	297724	186721	233	110770
64160	resize	7_PMI_below_delta_for_every_lang	43	1926	1501	10	415
96929	Magento	7_PMI_below_delta_for_every_lang	43	2585	2141	2	442
31396	Ctrl	7_PMI_below_delta_for_every_lang	43	35611	27258	432	7921
31397	 Pack	7_PMI_below_delta_for_every_lang	43	213231	143562	3165	66504
129701	""	2_T5_unknown	0	103739	19422	9599	74718
64167	tesy	7_PMI_below_delta_for_every_lang	42	28989	25901	12	3076
64168	 JButton	6_below_min_count	43	123	100	4	19
64171	(values	6_below_min_count	43	71	58	0	13
96940	"!"",
"	3_substrate	88	696	474	0	222
129711	)m	7_PMI_below_delta_for_every_lang	43	11880	6367	92	5421
64181	_month	6_below_min_count	43	422	353	4	65
96950	""	2_T5_unknown	0	827858	818862	3	8993
129719	 Höchstplatzierung	6_below_min_count	12	4	4	0	0
31416	VI	7_PMI_below_delta_for_every_lang	43	695694	525448	39222	131024
129720	 Bree	7_PMI_below_delta_for_every_lang	43	19190	12404	77	6709
96955	 Epstein	7_PMI_below_delta_for_every_lang	43	48699	44303	317	4079
64188	}CH	6_below_min_count	43	10	10	0	0
96956	_clock	6_below_min_count	43	165	140	0	25
96958	(#	3_substrate	88	6233	3984	357	1892
31423	"――」

"	3_substrate	88	1	1	0	0
129724	.Line	6_below_min_count	43	627	497	1	129
64196	 deprecated	7_PMI_below_delta_for_every_lang	43	10866	2704	4036	4126
64197	-HT	7_PMI_below_delta_for_every_lang	43	18021	10138	52	7831
64199	(other	6_below_min_count	43	237	203	2	32
31438	.field	6_below_min_count	43	433	338	49	46
31439	Cloud	7_PMI_below_delta_for_every_lang	43	232496	149408	567	82521
129742	""":["	3_substrate	88	3257	3139	13	105
64209	 Judith	7_PMI_below_delta_for_every_lang	43	59955	43387	106	16462
96981	_reference	6_below_min_count	43	235	189	18	28
64214	,Y	7_PMI_below_delta_for_every_lang	42	20255	10578	590	9087
129749	""	2_T5_unknown	0	65852	15809	30965	19078
64216	""	2_T5_unknown	0	1918207	1910820	0	7387
31454	")):
"	3_substrate	88	1392	947	6	439
96994	.Screen	6_below_min_count	43	1012	784	0	228
31460	_button	7_PMI_below_delta_for_every_lang	43	4285	3334	146	805
64229	 Morales	7_PMI_below_delta_for_every_lang	43	71773	58754	13	13006
129772	 wordpress	7_PMI_below_delta_for_every_lang	39	47986	17387	5940	24659
31469	////////	3_substrate	88	3082	1334	40	1708
64237	 $|	3_substrate	88	285	169	0	116
97005	_SOURCE	6_below_min_count	43	302	203	6	93
31473	"!"");
"	3_substrate	88	238	169	0	69
97011	 Mitsubishi	7_PMI_below_delta_for_every_lang	43	52573	43021	418	9134
64244	"〉
"	3_substrate	88	17140	8432	1112	7596
129780	 Bale	7_PMI_below_delta_for_every_lang	43	90128	60739	77	29312
129782	(xpath	6_below_min_count	40	3	3	0	0
97015	"、」

"	3_substrate	88	1	0	0	1
129784	Indent	6_below_min_count	43	533	425	19	89
64249	(--	3_substrate	88	3663	3327	79	257
64250	Dlg	6_below_min_count	43	410	331	0	79
31484	")**

"	3_substrate	88	16	11	0	5
129788	}\)]	3_substrate	88	0	0	0	0
129789	PARATOR	6_below_min_count	43	862	500	11	351
129795	 Ĝi	6_below_min_count	1	333635	75	0	333560
97028	IFO	7_PMI_below_delta_for_every_lang	43	17820	13331	382	4107
31495	，‘	3_substrate	88	4698	4608	3	87
64263	duino	7_PMI_below_delta_for_every_lang	43	13218	8454	153	4611
97031	 Epidemi	7_PMI_below_delta_for_every_lang	43	27941	25117	197	2627
97033	"。。

"	3_substrate	88	202	28	0	174
97035	/dl	7_PMI_below_delta_for_every_lang	43	21092	17424	1055	2613
97036	 Chicken	7_PMI_below_delta_for_every_lang	43	57432	38709	182	18541
31501	_obj	6_below_min_count	43	401	315	22	64
31502	 Memory	7_PMI_below_delta_for_every_lang	42	64601	46453	718	17430
31506	 ML	7_PMI_below_delta_for_every_lang	43	134747	95644	2979	36124
129816	/Services	6_below_min_count	43	491	354	7	130
129825	 Kawasaki	7_PMI_below_delta_for_every_lang	39	36137	28705	48	7384
31523	 \(-\)	3_substrate	88	58	28	0	30
129832	 XPath	7_PMI_below_delta_for_every_lang	40	4646	3144	148	1354
31529	[[	3_substrate	88	47678	24849	896	21933
129834	 Faraday	7_PMI_below_delta_for_every_lang	42	17179	13146	198	3835
97075	 $(\	3_substrate	88	67	67	0	0
64314	 FD	7_PMI_below_delta_for_every_lang	43	71861	35884	1964	34013
31549	(line	6_below_min_count	43	388	306	20	62
97085	 Woo	7_PMI_below_delta_for_every_lang	39	81423	59832	1444	20147
129853	\vec	6_below_min_count	43	321	316	0	5
31552	""	2_T5_unknown	0	821942	821862	0	80
129854	.regex	6_below_min_count	40	57	53	0	4
64323	(Get	7_PMI_below_delta_for_every_lang	43	1113	898	20	195
97091	"′
"	3_substrate	88	12992	11602	38	1352
97092	 Ō	7_PMI_below_delta_for_every_lang	1	36355	17861	15	18479
97098	 Github	7_PMI_below_delta_for_every_lang	43	8987	6739	4	2244
31563	 Fen	7_PMI_below_delta_for_every_lang	43	201587	156034	90	45463
129867	']);	3_substrate	88	396	170	193	33
64334	 Vertical	7_PMI_below_delta_for_every_lang	43	17351	13399	107	3845
129880	Bomb	7_PMI_below_delta_for_every_lang	43	32996	23369	43	9584
31579	/bootstrap	6_below_min_count	43	279	217	20	42
64349	_METHOD	7_PMI_below_delta_for_every_lang	43	502	454	21	27
64351	‌المل	6_below_min_count	6	90	1	0	89
129890	plusplus	6_below_min_count	43	281	213	6	62
64355	(stderr	6_below_min_count	43	36	33	1	2
31588	" }
//"	3_substrate	88	99	93	1	5
31589	.password	6_below_min_count	39	261	178	5	78
64358	SSL	7_PMI_below_delta_for_every_lang	43	34780	25888	614	8278
97124	""	2_T5_unknown	0	17341	6262	416	10663
64362	.Api	6_below_min_count	43	192	143	0	49
31595	 Body	7_PMI_below_delta_for_every_lang	42	194046	138331	4512	51203
31597	"""],"	3_substrate	88	14891	14321	10	560
129901	(stdout	6_below_min_count	43	38	35	0	3
31599	}else	6_below_min_count	43	99	94	1	4
97137	""	2_T5_unknown	0	89393	20641	43031	25721
31602	Zone	7_PMI_below_delta_for_every_lang	43	32005	22644	129	9232
31603	pragma	6_below_min_count	43	417	365	23	29
129905	(display	6_below_min_count	42	158	87	10	61
31606	""	2_T5_unknown	0	15228	4917	243	10068
31608	 }{\	3_substrate	88	126	121	0	5
31609	Donald	7_PMI_below_delta_for_every_lang	43	260717	210752	557	49408
64377	.raw	6_below_min_count	39	943	675	10	258
129914	認為	7_PMI_below_delta_for_every_lang	2	56828	13281	1	43546
64380	 ω	7_PMI_below_delta_for_every_lang	2	2293730	243351	1980079	70300
64382	 اللَّهُ	8_never_fires	3	0	0	0	0
97150	Domin	7_PMI_below_delta_for_every_lang	43	108076	50711	8463	48902
129923	Ferr	7_PMI_below_delta_for_every_lang	43	51587	44848	111	6628
129926	_HIGH	6_below_min_count	43	121	104	2	15
31624	"*)

"	3_substrate	88	87	37	0	50
97162	 Gaming	7_PMI_below_delta_for_every_lang	43	192246	157089	164	34993
97163	.launch	7_PMI_below_delta_for_every_lang	43	976	605	2	369
97164	.callback	6_below_min_count	43	22	15	0	7
129930	_series	6_below_min_count	43	453	324	52	77
64399	dagger	6_below_min_count	43	409	322	0	87
129935	-sql	6_below_min_count	40	595	418	37	140
31636	 Mans	7_PMI_below_delta_for_every_lang	43	236606	171458	297	64851
64405	 Hb	7_PMI_below_delta_for_every_lang	43	25542	21129	599	3814
31638	FI	7_PMI_below_delta_for_every_lang	43	269590	187089	20539	61962
97174	Mutex	7_PMI_below_delta_for_every_lang	40	432	300	0	132
129941	編號	7_PMI_below_delta_for_every_lang	1	4832	812	0	4020
129943	 آسٹری	4_no_locale_admits_chars	0	62822	53420	0	9402
97181	":]
"	3_substrate	88	3998	2999	24	975
97182	.Migration	6_below_min_count	43	13	12	0	1
129951	Cann	7_PMI_below_delta_for_every_lang	43	39902	30127	176	9599
129952	 outfile	6_below_min_count	43	170	94	60	16
31650	ARY	7_PMI_below_delta_for_every_lang	42	94136	49721	7292	37123
31653	""	2_T5_unknown	0	715676	606376	16805	92495
129960	" (){
"	3_substrate	88	16	16	0	0
64425	******	3_substrate	88	45764	23597	285	21882
129969	_seconds	6_below_min_count	43	174	158	0	16
129972	_DR	6_below_min_count	43	457	272	30	155
31669	_action	7_PMI_below_delta_for_every_lang	43	2068	1660	26	382
97207	CTV	7_PMI_below_delta_for_every_lang	43	96523	71062	436	25025
31672	 radar	7_PMI_below_delta_for_every_lang	43	151435	125549	3823	22063
64441	?></	3_substrate	88	126	35	90	1
64443	++,	3_substrate	88	12027	10310	336	1381
31683	 Andrea	7_PMI_below_delta_for_every_lang	43	199100	154254	674	44172
64451	,A	7_PMI_below_delta_for_every_lang	43	60918	26491	757	33670
64459	iframe	7_PMI_below_delta_for_every_lang	43	9919	7056	865	1998
64462	slider	7_PMI_below_delta_for_every_lang	43	2458	1918	101	439
64464	-anal	7_PMI_below_delta_for_every_lang	43	60036	45580	131	14325
130000	<dd	6_below_min_count	43	50	44	0	6
130003	.loop	6_below_min_count	43	223	170	10	43
31700	}}}	3_substrate	88	12823	4362	463	7998
31703	_score	6_below_min_count	43	626	410	182	34
130010	 FILTER	7_PMI_below_delta_for_every_lang	43	3288	2144	34	1110
97250	Beautiful	7_PMI_below_delta_for_every_lang	43	28274	17990	990	9294
31715	(msg	6_below_min_count	43	284	215	57	12
31719	َّة	9_fires_only_in_noncaphit	3	3	0	0	3
97255	harma	7_PMI_below_delta_for_every_lang	43	62193	37783	154	24256
31723	 Sara	7_PMI_below_delta_for_every_lang	43	305352	174435	377	130540
64491	Recycler	6_below_min_count	42	329	279	0	50
64493	 typedef	6_below_min_count	42	560	442	49	69
130031	ルイ	7_PMI_below_delta_for_every_lang	1	255897	14240	237953	3704
130032	(static	6_below_min_count	43	109	102	0	7
31729	 LE	7_PMI_below_delta_for_every_lang	43	531752	255354	12406	263992
31733	_X	7_PMI_below_delta_for_every_lang	40	8081	4823	183	3075
31737	.Request	6_below_min_count	40	443	321	9	113
130042	""	2_T5_unknown	0	785330	744820	0	40510
31742	Validator	6_below_min_count	43	746	640	0	106
97278	" ।

"	3_substrate	88	47323	69	0	47254
31745	ARD	7_PMI_below_delta_for_every_lang	43	271784	169071	19846	82867
31746	loader	7_PMI_below_delta_for_every_lang	43	71738	40724	257	30757
